steps,reward,lenght
231755,-57.577333308864006,500
232255,-73.05646005335225,500
232755,-25.47801468578641,500
232812,3.973314540710323,57
233312,-20.805134623068593,500
233812,-40.413784188213484,500
234312,-41.61918483726477,500
234812,-70.10695597478228,500
235312,-58.07811710133018,500
235812,-42.629499283462216,500
235813,10.0,1
236313,-105.41112714547369,500
236813,-18.184600126154816,500
237313,-65.10934214165873,500
237314,10.0,1
237814,-71.66949820583768,500
238314,-211.1110732332089,500
238814,-40.2899307971849,500
238824,9.775658829640829,10
238887,8.33364632678461,63
239387,-20.84903858016472,500
239529,6.881712949579801,142
239530,9.996567335137227,1
240030,-190.36286115419614,500
240530,-33.63466412135254,500
240539,8.62861315481259,9
241039,-185.09775985873992,500
241069,9.353305929899305,30
241070,9.996459988148587,1
241570,-39.9325530715479,500
241602,2.8246358573753954,32
242102,-159.53549442741635,500
242167,-13.739423718709366,65
242169,9.976687558012063,2
242170,10.0,1
242670,-16.52386317629437,500
243170,-18.40296237660928,500
243670,-40.00437462173535,500
244170,-26.123338208329713,500
244172,9.970325887885052,2
244672,-22.603456846186624,500
245172,-22.969269123288175,500
245672,-92.33363341687267,500
246172,-21.469926348214617,500
246672,-24.371388062629563,500
247172,-17.375631346349945,500
247206,9.251592681034987,34
247215,9.829377649271166,9
247715,-98.6713435726643,500
248215,-19.21710000897812,500
248233,9.608623878403654,18
248733,-19.56206937962587,500
249233,-34.776307451908544,500
249234,10.0,1
249235,9.993470758380738,1
249735,-99.92306205469836,500
250235,-32.22222133062159,500
250735,-25.73548369290872,500
251235,-42.919905801092185,500
251735,-36.58365210068596,500
251736,10.0,1
251763,9.39768829997324,27
251770,9.868516125735278,7
251807,9.215254122123698,37
251820,9.712362450928618,13
252320,-194.84885821359055,500
252820,-47.245358724414494,500
253320,-24.502671969361725,500
253820,-23.60375500894423,500
254320,-22.087001365284,500
254820,-38.6807337529285,500
254827,9.886368969764368,7
255327,-22.34669570410954,500
255827,-39.91458852349475,500
256327,-39.935640009912284,500
256827,-198.4319980756273,500
256828,10.0,1
257328,-57.612947898213136,500
257828,-39.26961437104407,500
258328,-213.7646181371916,500
258828,-62.84873925212613,500
259328,-32.67580283345764,500
259383,7.390110697778759,55
259384,10.0,1
259752,-8.384818826745748,368
260252,-25.07365381279819,500
260419,6.381150612352302,167
260919,-12.738466212218801,500
260928,9.837698607864132,9
261428,-20.07739575273636,500
